location,propertyType,squaredMeter,room,bathroom,prices
TUXTLA GUTIERREZ,Casa,273.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,360.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,380.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,280.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,220.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,161.0,3,4,3000000
TUXTLA GUTIERREZ,Casa,200.0,4,3,3000000
TUXTLA GUTIERREZ,Casa,200.0,4,2,3000000
TUXTLA GUTIERREZ,Casa,200.0,5,4,3000000
TUXTLA GUTIERREZ,Casa,200.0,2,1,3000000
TUXTLA GUTIERREZ,Casa,240.0,4,3,3000000
TUXTLA GUTIERREZ,Casa,200.0,3,3,3000000
TUXTLA GUTIERREZ,Casa,200.0,4,3,3000000
TUXTLA GUTIERREZ,Casa,200.0,3,2,3000000
TUXTLA GUTIERREZ,Casa,200.0,4,5,3000000
TUXTLA GUTIERREZ,Casa,200.0,3,4,3000000
TUXTLA GUTIERREZ,Casa,200.0,4,4,3000000
TUXTLA GUTIERREZ,Casa,200.0,4,4,3000000
TUXTLA GUTIERREZ,Casa,196.0,3,3,3000000
TUXTLA GUTIERREZ,Casa,240.0,3,3,3000000
TUXTLA GUTIERREZ,Casa,198.0,4,4,3000000
TUXTLA GUTIERREZ,Casa,320.0,4,4,3000000
TUXTLA GUTIERREZ,Casa,320.0,3,3,3019000
TUXTLA GUTIERREZ,Casa,320.0,3,3,3075071
TUXTLA GUTIERREZ,Casa,320.0,3,4,3100000
TUXTLA GUTIERREZ,Casa,320.0,3,2,3100000
TUXTLA GUTIERREZ,Casa,320.0,3,2,3100000
TUXTLA GUTIERREZ,Casa,320.0,3,3,3100000
TUXTLA GUTIERREZ,Casa,320.0,4,2,3100000
TUXTLA GUTIERREZ,Casa,320.0,3,3,3100000
TUXTLA GUTIERREZ,Casa,320.0,3,4,3100000
TUXTLA GUTIERREZ,Casa,320.0,3,2,3150000
TUXTLA GUTIERREZ,Casa,320.0,3,3,3150000
TUXTLA GUTIERREZ,Casa,250.0,3,3,3150000
TUXTLA GUTIERREZ,Casa,320.0,2,2,3150000
TUXTLA GUTIERREZ,Casa,320.0,4,4,3157500
TUXTLA GUTIERREZ,Casa,320.0,4,4,3157500
TUXTLA GUTIERREZ,Casa,193.0,4,3,3157500
TUXTLA GUTIERREZ,Casa,210.0,3,3,3193000
TUXTLA GUTIERREZ,Casa,312.0,4,3,3195000
TUXTLA GUTIERREZ,Departamento,380.0,2,4,3200000
TUXTLA GUTIERREZ,Casa,312.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,240.0,5,5,3200000
TUXTLA GUTIERREZ,Casa,174.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,307.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,150.0,5,4,3200000
TUXTLA GUTIERREZ,Casa,307.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,312.0,3,4,3200000
TUXTLA GUTIERREZ,Casa,174.0,3,4,3200000
TUXTLA GUTIERREZ,Casa,193.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,193.0,3,4,3200000
TUXTLA GUTIERREZ,Casa,180.0,3,4,3200000
TUXTLA GUTIERREZ,Casa,180.0,3,4,3200000
TUXTLA GUTIERREZ,Casa,576.0,5,4,3200000
TUXTLA GUTIERREZ,Casa,250.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,200.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,2,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,258.0,4,4,3200000
TUXTLA GUTIERREZ,Casa,258.0,4,4,3200000
TUXTLA GUTIERREZ,Casa,235.0,4,4,3200000
TUXTLA GUTIERREZ,Casa,450.0,4,4,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,2,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,2,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,4,3200000
TUXTLA GUTIERREZ,Casa,258.0,3,5,3200000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3200000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3200000
TUXTLA GUTIERREZ,Casa,220.0,4,2,3200000
TUXTLA GUTIERREZ,Casa,220.0,4,2,3200000
TUXTLA GUTIERREZ,Casa,220.0,4,3,3200000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3217863
TUXTLA GUTIERREZ,Casa,220.0,3,4,3250000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3250000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3250000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3250000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3250000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3250000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3250000
TUXTLA GUTIERREZ,Casa,220.0,2,1,3288000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3290000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3290000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3290000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3290000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3290000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3290000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3300000
TUXTLA GUTIERREZ,Departamento,220.0,2,4,3300000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3300000
TUXTLA GUTIERREZ,Casa,220.0,5,4,3300000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3300000
TUXTLA GUTIERREZ,Casa,220.0,3,5,3300000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3319000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3350000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3350000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3350000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3350000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3380000
TUXTLA GUTIERREZ,Departamento,220.0,2,4,3400000
TUXTLA GUTIERREZ,Departamento,220.0,2,2,3400000
TUXTLA GUTIERREZ,Casa,350.0,5,4,3400000
TUXTLA GUTIERREZ,Casa,262.0,4,2,3400000
TUXTLA GUTIERREZ,Casa,210.0,5,5,3427595
TUXTLA GUTIERREZ,Casa,220.0,3,4,3449000
TUXTLA GUTIERREZ,Casa,210.0,4,3,3450000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3450000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3499900
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,300.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,5,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Departamento,220.0,2,2,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3500000
TUXTLA GUTIERREZ,Casa,400.0,3,3,3500000
TUXTLA GUTIERREZ,Departamento,220.0,2,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,1,3500000
TUXTLA GUTIERREZ,Casa,220.0,2,3,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3500000
TUXTLA GUTIERREZ,Casa,110.0,4,4,3590000
TUXTLA GUTIERREZ,Casa,220.0,4,3,3600000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3600000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3600000
TUXTLA GUTIERREZ,Departamento,220.0,2,2,3631181
TUXTLA GUTIERREZ,Casa,220.0,4,4,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,278.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3650000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3650000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3650000
TUXTLA GUTIERREZ,Casa,220.0,3,4,3650000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,5,3650000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3650000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3700000
TUXTLA GUTIERREZ,Casa,220.0,3,2,3700000
TUXTLA GUTIERREZ,Casa,220.0,3,3,3700000
TUXTLA GUTIERREZ,Casa,165.0,3,3,3700000
TUXTLA GUTIERREZ,Casa,156.0,4,5,3700000
TUXTLA GUTIERREZ,Departamento,310.0,2,4,3700000
TUXTLA GUTIERREZ,Casa,319.0,3,3,3700000
TUXTLA GUTIERREZ,Casa,248.0,3,3,3700000
TUXTLA GUTIERREZ,Departamento,319.0,2,2,3700000
TUXTLA GUTIERREZ,Casa,305.0,3,3,3700000
TUXTLA GUTIERREZ,Casa,220.0,4,4,3700000
TUXTLA GUTIERREZ,Casa,300.0,3,3,3700000
TUXTLA GUTIERREZ,Casa,273.0,3,3,3700000
TUXTLA GUTIERREZ,Casa,325.0,3,4,3700000
TUXTLA GUTIERREZ,Casa,320.0,2,2,3790000
TUXTLA GUTIERREZ,Casa,293.0,2,2,3790000
TUXTLA GUTIERREZ,Casa,330.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,325.0,3,3,3800000
TUXTLA GUTIERREZ,Departamento,245.0,2,2,3800000
TUXTLA GUTIERREZ,Casa,235.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,253.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,228.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,240.0,4,4,3800000
TUXTLA GUTIERREZ,Departamento,252.0,2,4,3800000
TUXTLA GUTIERREZ,Casa,252.0,5,5,3800000
TUXTLA GUTIERREZ,Casa,252.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,360.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,325.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,325.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,325.0,4,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,3,3,3800000
TUXTLA GUTIERREZ,Casa,245.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,245.0,3,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,245.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,165.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,308.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,250.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,265.0,5,3,3800000
TUXTLA GUTIERREZ,Casa,280.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,280.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,372.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,258.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,165.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,165.0,3,3,3800000
TUXTLA GUTIERREZ,Casa,389.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,310.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,360.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,115.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,360.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,274.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,273.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,310.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,305.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,304.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,139.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,372.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,400.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,165.0,3,3,3800000
TUXTLA GUTIERREZ,Casa,298.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,379.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,320.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,450.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,130.0,4,3,3800000
TUXTLA GUTIERREZ,Casa,251.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,271.0,5,4,3800000
TUXTLA GUTIERREZ,Casa,255.0,3,4,3850000
TUXTLA GUTIERREZ,Casa,234.0,4,3,3850000
TUXTLA GUTIERREZ,Casa,300.0,3,3,3890000
TUXTLA GUTIERREZ,Casa,200.0,3,2,3900000
TUXTLA GUTIERREZ,Casa,230.0,3,2,3900000
TUXTLA GUTIERREZ,Casa,350.0,3,3,3900000
TUXTLA GUTIERREZ,Casa,139.0,3,2,3900000
TUXTLA GUTIERREZ,Casa,240.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,240.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,250.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,300.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,380.0,4,3,3900000
TUXTLA GUTIERREZ,Casa,372.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,320.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,300.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,250.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,225.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,257.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,287.0,3,3,3900000
TUXTLA GUTIERREZ,Casa,287.0,3,3,3900000
TUXTLA GUTIERREZ,Casa,120.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,435.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,315.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,120.0,5,4,3900000
TUXTLA GUTIERREZ,Casa,435.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,500.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,386.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,392.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,485.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,320.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,155.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,408.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,379.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,290.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,650.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,425.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,298.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,275.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,260.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,300.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,275.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,240.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,315.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,250.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,250.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,250.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,320.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,500.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,400.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,343.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,320.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,313.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,388.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,320.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,155.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3900000
TUXTLA GUTIERREZ,Departamento,259.0,3,3,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3900000
TUXTLA GUTIERREZ,Departamento,390.0,2,2,3930000
TUXTLA GUTIERREZ,Departamento,259.0,3,2,3930000
TUXTLA GUTIERREZ,Casa,259.0,3,4,3949000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3950000
TUXTLA GUTIERREZ,Casa,259.0,4,4,3950000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3950000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3980000
TUXTLA GUTIERREZ,Casa,259.0,3,3,3990000
TUXTLA GUTIERREZ,Casa,259.0,3,2,3998000
TUXTLA GUTIERREZ,Casa,259.0,3,2,4000000
TUXTLA GUTIERREZ,Casa,259.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,259.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,259.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,259.0,3,4,4000000
TUXTLA GUTIERREZ,Casa,259.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,259.0,4,5,4000000
TUXTLA GUTIERREZ,Departamento,320.0,2,4,4000000
TUXTLA GUTIERREZ,Casa,320.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,320.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,320.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,320.0,3,2,4000000
TUXTLA GUTIERREZ,Casa,314.0,3,3,4000000
TUXTLA GUTIERREZ,Casa,314.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,314.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,308.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,500.0,4,4,4000000
TUXTLA GUTIERREZ,Casa,301.0,3,4,4000000
TUXTLA GUTIERREZ,Casa,308.0,3,4,4000000
TUXTLA GUTIERREZ,Casa,388.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,350.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,192.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,350.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,450.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,268.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,399.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,320.0,4,5,4000000
TUXTLA GUTIERREZ,Casa,153.0,4,5,4000000
TUXTLA GUTIERREZ,Departamento,320.0,3,2,4050000
TUXTLA GUTIERREZ,Casa,320.0,4,4,4100000
TUXTLA GUTIERREZ,Casa,320.0,4,5,4200000
TUXTLA GUTIERREZ,Casa,320.0,5,3,4200000
TUXTLA GUTIERREZ,Casa,432.0,4,3,4200000
TUXTLA GUTIERREZ,Casa,460.0,3,3,4200000
TUXTLA GUTIERREZ,Casa,157.0,4,5,4200000
TUXTLA GUTIERREZ,Casa,460.0,4,3,4212010
TUXTLA GUTIERREZ,Departamento,480.0,3,2,4250000
TUXTLA GUTIERREZ,Departamento,460.0,3,2,4250000
TUXTLA GUTIERREZ,Casa,460.0,4,3,4299900
TUXTLA GUTIERREZ,Casa,460.0,4,3,4299900
TUXTLA GUTIERREZ,Casa,460.0,5,4,4300000
TUXTLA GUTIERREZ,Casa,460.0,3,2,4300000
TUXTLA GUTIERREZ,Casa,450.0,5,4,4300000
TUXTLA GUTIERREZ,Casa,460.0,3,3,4300000
TUXTLA GUTIERREZ,Casa,460.0,3,3,4300000
TUXTLA GUTIERREZ,Casa,460.0,5,5,4300000
TUXTLA GUTIERREZ,Casa,460.0,3,3,4300000
TUXTLA GUTIERREZ,Casa,460.0,3,4,4300000
TUXTLA GUTIERREZ,Departamento,460.0,2,2,4300000
TUXTLA GUTIERREZ,Casa,315.0,4,4,4300000
TUXTLA GUTIERREZ,Casa,460.0,4,4,4300000
TUXTLA GUTIERREZ,Departamento,460.0,3,3,4332000
TUXTLA GUTIERREZ,Casa,460.0,3,5,4350000
TUXTLA GUTIERREZ,Casa,460.0,4,5,4390000
TUXTLA GUTIERREZ,Casa,460.0,3,3,4400000
TUXTLA GUTIERREZ,Casa,460.0,5,4,4400000
TUXTLA GUTIERREZ,Casa,460.0,3,1,4443000
TUXTLA GUTIERREZ,Casa,460.0,4,5,4450000
TUXTLA GUTIERREZ,Casa,460.0,4,4,4460000
TUXTLA GUTIERREZ,Casa,460.0,4,3,4462133
TUXTLA GUTIERREZ,Casa,315.0,4,3,4500000
TUXTLA GUTIERREZ,Casa,315.0,3,5,4500000
TUXTLA GUTIERREZ,Casa,308.0,5,4,4500000
TUXTLA GUTIERREZ,Casa,480.0,3,2,4500000
TUXTLA GUTIERREZ,Casa,970.0,4,3,4500000
TUXTLA GUTIERREZ,Casa,388.0,4,3,4500000
TUXTLA GUTIERREZ,Departamento,388.0,2,2,4500000
TUXTLA GUTIERREZ,Casa,388.0,3,3,4500000
TUXTLA GUTIERREZ,Casa,388.0,3,4,4500000
TUXTLA GUTIERREZ,Casa,350.0,2,2,4500000
TUXTLA GUTIERREZ,Casa,700.0,5,3,4500000
TUXTLA GUTIERREZ,Casa,365.0,5,5,4500000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4500000
TUXTLA GUTIERREZ,Casa,260.0,3,3,4500000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4500000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4600000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4600000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4700000
TUXTLA GUTIERREZ,Casa,260.0,3,4,4700000
TUXTLA GUTIERREZ,Departamento,260.0,3,4,4700000
TUXTLA GUTIERREZ,Casa,260.0,3,4,4700000
TUXTLA GUTIERREZ,Departamento,260.0,3,4,4750000
TUXTLA GUTIERREZ,Casa,260.0,3,3,4750000
TUXTLA GUTIERREZ,Casa,260.0,3,3,4800000
TUXTLA GUTIERREZ,Casa,260.0,3,4,4800000
TUXTLA GUTIERREZ,Casa,260.0,4,5,4800000
TUXTLA GUTIERREZ,Casa,260.0,5,5,4800000
TUXTLA GUTIERREZ,Casa,260.0,3,4,4800000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4800000
TUXTLA GUTIERREZ,Casa,260.0,3,4,4850000
TUXTLA GUTIERREZ,Casa,260.0,3,4,4850000
TUXTLA GUTIERREZ,Casa,260.0,4,4,4850000
TUXTLA GUTIERREZ,Casa,260.0,5,2,4868200
